student_id,first_name,last_name,gender,dob,age,grade,section,roll_no,email,phone,address,city,state,country,gpa,enrollment_date
S006908,Bappy,Khan,Female,2006-06-08,19,2,D,8,bappy.khan6908@school.edu,01109123616,"House 229, Road 109, Barishal",Barishal,Khulna Division,Bangladesh,2.01,2019-05-28
S006909,Fatima,Khanam,Male,2007-08-05,18,12,C,9,fatima.khanam6909@school.edu,01990498395,"House 423, Road 62, Sylhet",Sylhet,Khulna Division,Bangladesh,2.85,2015-12-18
S006910,Rashed,Sarkar,Female,2009-02-20,16,8,D,10,rashed.sarkar6910@school.edu,01489455817,"House 198, Road 61, Mymensingh",Mymensingh,Mymensingh Division,Bangladesh,2.61,2021-11-17
S006911,Rashed,Majumder,Female,2012-10-13,13,4,A,11,rashed.majumder6911@school.edu,01196561155,"House 41, Road 104, Comilla",Comilla,Mymensingh Division,Bangladesh,2.06,2015-10-02
S006912,Khan,Khan,Female,2017-08-08,8,4,D,12,khan.khan6912@school.edu,01945687807,"House 484, Road 19, Comilla",Comilla,Khulna Division,Bangladesh,2.69,2017-05-20
S006913,Fatima,Sheikh,Male,2011-12-23,13,12,A,13,fatima.sheikh6913@school.edu,01330839213,"House 255, Road 23, Rangpur",Rangpur,Sylhet Division,Bangladesh,4.38,2024-12-14
S006914,Sadia,Kabir,Male,2006-07-21,19,2,D,14,sadia.kabir6914@school.edu,01089709571,"House 416, Road 122, Khulna",Khulna,Sylhet Division,Bangladesh,4.64,2020-05-05
S006915,Rafi,Majumder,Male,2012-06-07,13,5,D,15,rafi.majumder6915@school.edu,01424060058,"House 11, Road 196, Dhaka",Dhaka,Dhaka Division,Bangladesh,2.03,2015-07-30
S006916,Tasnima,Sheikh,Male,2011-09-11,14,11,B,16,tasnima.sheikh6916@school.edu,01410392829,"House 395, Road 59, Khulna",Khulna,Sylhet Division,Bangladesh,2.3,2022-10-19
S006917,Sadia,Talukder,Female,2015-09-05,10,1,B,17,sadia.talukder6917@school.edu,01428230324,"House 84, Road 97, Comilla",Comilla,Barishal Division,Bangladesh,2.89,2023-07-12
S006918,Sakib,Mollah,Female,2007-04-27,18,1,D,18,sakib.mollah6918@school.edu,01337780517,"House 426, Road 184, Khulna",Khulna,Khulna Division,Bangladesh,4.06,2024-04-10
S006919,Arif,Sheikh,Male,2013-03-20,12,7,A,19,arif.sheikh6919@school.edu,01129329559,"House 484, Road 57, Comilla",Comilla,Chattogram Division,Bangladesh,3.69,2020-05-13
S006920,Sadia,Sarkar,Female,2007-07-07,18,12,A,20,sadia.sarkar6920@school.edu,01689976682,"House 448, Road 63, Sylhet",Sylhet,Rangpur Division,Bangladesh,3.78,2018-07-31
S006921,Sakib,Talukder,Male,2011-01-13,14,12,A,21,sakib.talukder6921@school.edu,01316875286,"House 119, Road 70, Mymensingh",Mymensingh,Khulna Division,Bangladesh,4.52,2016-06-03
S006922,Nusrat,Mollah,Male,2017-01-17,8,6,D,22,nusrat.mollah6922@school.edu,01222634178,"House 408, Road 189, Comilla",Comilla,Sylhet Division,Bangladesh,2.79,2020-10-29
S006923,Rafi,Haque,Female,2011-09-14,14,5,D,23,rafi.haque6923@school.edu,01555307592,"House 285, Road 3, Comilla",Comilla,Mymensingh Division,Bangladesh,3.33,2024-01-23
S006924,Tuhin,Islam,Female,2006-06-19,19,2,C,24,tuhin.islam6924@school.edu,01821445114,"House 250, Road 58, Dhaka",Dhaka,Rangpur Division,Bangladesh,2.9,2017-10-08
S006925,Moumita,Rahman,Male,2012-04-17,13,2,D,25,moumita.rahman6925@school.edu,01284689155,"House 85, Road 94, Rangpur",Rangpur,Rangpur Division,Bangladesh,3.58,2017-01-27
S006926,Rafi,Hossain,Male,2013-03-12,12,8,D,26,rafi.hossain6926@school.edu,01701769391,"House 350, Road 159, Rangpur",Rangpur,Rangpur Division,Bangladesh,4.96,2018-06-01
S006927,Moumita,Sheikh,Female,2010-01-15,15,11,C,27,moumita.sheikh6927@school.edu,01996575657,"House 72, Road 189, Dhaka",Dhaka,Barishal Division,Bangladesh,4.54,2024-09-09
S006928,Tuhin,Rahman,Female,2009-02-03,16,2,B,28,tuhin.rahman6928@school.edu,01233736660,"House 377, Road 149, Sylhet",Sylhet,Sylhet Division,Bangladesh,4.87,2024-08-25
S006929,Rafi,Kabir,Female,2006-01-27,19,9,A,29,rafi.kabir6929@school.edu,01510663309,"House 97, Road 173, Dhaka",Dhaka,Dhaka Division,Bangladesh,3.79,2022-04-05
S006930,Rana,Khanam,Male,2017-01-31,8,6,B,30,rana.khanam6930@school.edu,01568131508,"House 104, Road 72, Barishal",Barishal,Barishal Division,Bangladesh,3.91,2024-06-27
S006931,Sohana,Haque,Male,2017-08-20,8,8,B,31,sohana.haque6931@school.edu,01401665643,"House 226, Road 70, Barishal",Barishal,Barishal Division,Bangladesh,3.25,2023-09-13
S006932,Sohana,Mollah,Female,2010-10-29,15,9,A,32,sohana.mollah6932@school.edu,01498772955,"House 269, Road 6, Khulna",Khulna,Khulna Division,Bangladesh,2.85,2024-01-12
S006933,Rashed,Chowdhury,Female,2014-07-18,11,5,A,33,rashed.chowdhury6933@school.edu,01078094475,"House 331, Road 149, Dhaka",Dhaka,Chattogram Division,Bangladesh,2.58,2017-05-23
S006934,Arif,Majumder,Female,2012-06-06,13,7,A,34,arif.majumder6934@school.edu,01396884197,"House 251, Road 34, Barishal",Barishal,Barishal Division,Bangladesh,4.17,2020-04-24
S006935,Rashed,Haque,Female,2016-01-19,9,4,B,35,rashed.haque6935@school.edu,01058157085,"House 94, Road 68, Dhaka",Dhaka,Chattogram Division,Bangladesh,3.46,2019-11-14
S006936,Nabila,Haque,Male,2010-09-09,15,12,B,36,nabila.haque6936@school.edu,01824993704,"House 116, Road 114, Khulna",Khulna,Barishal Division,Bangladesh,3.66,2021-05-30
S006937,Moumita,Haque,Female,2009-07-18,16,6,A,37,moumita.haque6937@school.edu,01127209370,"House 14, Road 21, Chattogram",Chattogram,Barishal Division,Bangladesh,2.75,2017-10-14
S006938,Arif,Haque,Male,2011-08-10,14,8,B,38,arif.haque6938@school.edu,01513069575,"House 202, Road 178, Dhaka",Dhaka,Sylhet Division,Bangladesh,2.81,2021-02-04
S006939,Tuhin,Hossain,Male,2008-09-16,17,4,A,39,tuhin.hossain6939@school.edu,01271183885,"House 453, Road 117, Khulna",Khulna,Dhaka Division,Bangladesh,3.92,2019-01-23
S006940,Nusrat,Biswas,Female,2015-08-09,10,1,B,40,nusrat.biswas6940@school.edu,01517444016,"House 372, Road 145, Rangpur",Rangpur,Rangpur Division,Bangladesh,2.78,2023-09-30
S006941,Nusrat,Mollah,Female,2006-07-15,19,1,A,41,nusrat.mollah6941@school.edu,01052664762,"House 4, Road 78, Comilla",Comilla,Mymensingh Division,Bangladesh,2.13,2024-01-01
S006942,Sadia,Khanam,Female,2014-05-25,11,11,B,42,sadia.khanam6942@school.edu,01030882490,"House 447, Road 135, Sylhet",Sylhet,Sylhet Division,Bangladesh,3.96,2016-08-04
S006943,Sohana,Majumder,Male,2014-05-21,11,6,B,43,sohana.majumder6943@school.edu,01325547474,"House 181, Road 145, Dhaka",Dhaka,Sylhet Division,Bangladesh,3.36,2018-01-06
S006944,Tasnima,Biswas,Male,2016-12-20,8,6,A,44,tasnima.biswas6944@school.edu,01999138674,"House 186, Road 60, Comilla",Comilla,Rangpur Division,Bangladesh,3.93,2016-03-17
S006945,Moumita,Hossain,Female,2006-01-23,19,2,C,45,moumita.hossain6945@school.edu,01573697180,"House 349, Road 172, Chattogram",Chattogram,Rangpur Division,Bangladesh,4.13,2019-05-12
S006946,Sohana,Chowdhury,Male,2016-11-02,9,12,B,46,sohana.chowdhury6946@school.edu,01047722975,"House 455, Road 77, Comilla",Comilla,Sylhet Division,Bangladesh,4.78,2016-10-08
S006947,Jannatul,Hasan,Female,2010-05-01,15,10,C,47,jannatul.hasan6947@school.edu,01641913392,"House 8, Road 68, Mymensingh",Mymensingh,Khulna Division,Bangladesh,2.51,2020-12-17
S006948,Rashed,Mollah,Female,2016-08-16,9,10,A,48,rashed.mollah6948@school.edu,01434809545,"House 157, Road 58, Chattogram",Chattogram,Khulna Division,Bangladesh,3.24,2022-10-13
S006949,Rifat,Khanam,Female,2006-08-03,19,6,C,49,rifat.khanam6949@school.edu,01408767459,"House 147, Road 164, Dhaka",Dhaka,Chattogram Division,Bangladesh,4.88,2015-07-27
S006950,Sadia,Kabir,Male,2012-07-26,13,11,B,50,sadia.kabir6950@school.edu,01634971551,"House 48, Road 131, Barishal",Barishal,Khulna Division,Bangladesh,4.28,2024-09-10
S006951,Arif,Talukder,Male,2016-02-07,9,10,D,1,arif.talukder6951@school.edu,01800025222,"House 320, Road 131, Mymensingh",Mymensingh,Barishal Division,Bangladesh,2.79,2021-08-28
S006952,Mizan,Akter,Female,2011-10-17,14,6,D,2,mizan.akter6952@school.edu,01456001558,"House 21, Road 123, Chattogram",Chattogram,Khulna Division,Bangladesh,2.95,2024-01-06
S006953,Bappy,Hossain,Male,2017-09-28,8,12,C,3,bappy.hossain6953@school.edu,01782951334,"House 102, Road 139, Chattogram",Chattogram,Barishal Division,Bangladesh,4.08,2021-01-10
S006954,Moumita,Khan,Female,2005-12-16,19,3,A,4,moumita.khan6954@school.edu,01416885883,"House 84, Road 177, Comilla",Comilla,Barishal Division,Bangladesh,2.65,2019-07-28
S006955,Rana,Sheikh,Male,2015-11-22,9,2,B,5,rana.sheikh6955@school.edu,01110770139,"House 428, Road 185, Chattogram",Chattogram,Dhaka Division,Bangladesh,2.2,2017-11-03
S006956,Nabila,Majumder,Female,2014-10-18,11,3,B,6,nabila.majumder6956@school.edu,01824522368,"House 341, Road 14, Mymensingh",Mymensingh,Sylhet Division,Bangladesh,2.03,2022-06-25
S006957,Jannatul,Hasan,Male,2009-06-22,16,8,C,7,jannatul.hasan6957@school.edu,01896993056,"House 8, Road 137, Khulna",Khulna,Mymensingh Division,Bangladesh,2.28,2023-11-20
S006958,Fatima,Akter,Other,2012-04-12,13,2,A,8,fatima.akter6958@school.edu,01167822297,"House 425, Road 60, Barishal",Barishal,Barishal Division,Bangladesh,2.63,2020-06-15
S006959,Mizan,Kabir,Female,2007-06-15,18,3,C,9,mizan.kabir6959@school.edu,01066844573,"House 454, Road 43, Sylhet",Sylhet,Khulna Division,Bangladesh,4.04,2024-11-09
S006960,Fatima,Sarkar,Female,2015-10-20,10,8,A,10,fatima.sarkar6960@school.edu,01183666609,"House 401, Road 25, Mymensingh",Mymensingh,Sylhet Division,Bangladesh,2.72,2021-08-16
S006961,Nabila,Talukder,Female,2005-03-27,20,12,B,11,nabila.talukder6961@school.edu,01903203743,"House 71, Road 175, Rangpur",Rangpur,Mymensingh Division,Bangladesh,2.61,2018-02-22
S006962,Nabila,Kabir,Female,2013-12-28,11,9,D,12,nabila.kabir6962@school.edu,01229774183,"House 108, Road 155, Rangpur",Rangpur,Chattogram Division,Bangladesh,3.08,2024-01-16
S006963,Jannatul,Majumder,Male,2017-12-31,7,9,A,13,jannatul.majumder6963@school.edu,01092971280,"House 93, Road 64, Sylhet",Sylhet,Khulna Division,Bangladesh,3.07,2024-05-26
S006964,Sadia,Mollah,Female,2005-05-23,20,5,C,14,sadia.mollah6964@school.edu,01525328487,"House 369, Road 127, Barishal",Barishal,Rangpur Division,Bangladesh,4.65,2021-01-07
S006965,Nabila,Sarkar,Female,2008-05-30,17,6,B,15,nabila.sarkar6965@school.edu,01507059792,"House 190, Road 81, Chattogram",Chattogram,Rangpur Division,Bangladesh,2.51,2017-01-25
S006966,Rashed,Mia,Female,2014-05-08,11,2,C,16,rashed.mia6966@school.edu,01691595918,"House 83, Road 172, Sylhet",Sylhet,Rangpur Division,Bangladesh,2.04,2020-09-04
S006967,Raihan,Ahmed,Male,2016-04-05,9,10,B,17,raihan.ahmed6967@school.edu,01863604304,"House 305, Road 148, Comilla",Comilla,Khulna Division,Bangladesh,3.54,2020-09-10
S006968,Rafi,Akter,Female,2017-07-23,8,7,B,18,rafi.akter6968@school.edu,01717786038,"House 67, Road 62, Chattogram",Chattogram,Barishal Division,Bangladesh,3.22,2022-12-08
S006969,Sohana,Mia,Female,2017-08-20,8,8,D,19,sohana.mia6969@school.edu,01146823350,"House 428, Road 69, Sylhet",Sylhet,Chattogram Division,Bangladesh,2.83,2016-10-28
S006970,Moumita,Mollah,Female,2006-07-26,19,2,C,20,moumita.mollah6970@school.edu,01994449529,"House 185, Road 131, Barishal",Barishal,Khulna Division,Bangladesh,3.8,2023-08-14
S006971,Jannatul,Ahmed,Male,2011-03-11,14,4,C,21,jannatul.ahmed6971@school.edu,01006182665,"House 189, Road 178, Mymensingh",Mymensingh,Sylhet Division,Bangladesh,4.16,2015-06-10
S006972,Fatima,Ahmed,Male,2016-08-05,9,8,C,22,fatima.ahmed6972@school.edu,01759504325,"House 433, Road 81, Khulna",Khulna,Barishal Division,Bangladesh,2.18,2017-03-06
S006973,Rashed,Mollah,Female,2008-10-30,17,11,A,23,rashed.mollah6973@school.edu,01675354620,"House 465, Road 3, Barishal",Barishal,Mymensingh Division,Bangladesh,2.71,2022-08-21
S006974,Fatima,Kabir,Male,2013-06-01,12,6,D,24,fatima.kabir6974@school.edu,01649791025,"House 119, Road 35, Chattogram",Chattogram,Rangpur Division,Bangladesh,4.67,2019-02-27
S006975,Sadia,Akter,Female,2008-06-17,17,4,B,25,sadia.akter6975@school.edu,01594551310,"House 212, Road 33, Sylhet",Sylhet,Khulna Division,Bangladesh,3.46,2016-07-14
S006976,Jannatul,Islam,Female,2017-06-13,8,12,D,26,jannatul.islam6976@school.edu,01612120967,"House 369, Road 70, Mymensingh",Mymensingh,Mymensingh Division,Bangladesh,2.64,2017-05-31
S006977,Bappy,Banu,Male,2017-03-09,8,8,D,27,bappy.banu6977@school.edu,01747709613,"House 340, Road 64, Chattogram",Chattogram,Barishal Division,Bangladesh,3.52,2015-10-20
S006978,Nusrat,Siddique,Female,2017-09-05,8,6,C,28,nusrat.siddique6978@school.edu,01649970238,"House 342, Road 38, Mymensingh",Mymensingh,Rangpur Division,Bangladesh,3.05,2020-03-14
S006979,Tasnima,Khanam,Male,2017-03-02,8,4,C,29,tasnima.khanam6979@school.edu,01542986586,"House 250, Road 76, Mymensingh",Mymensingh,Barishal Division,Bangladesh,3.14,2020-01-01
S006980,Bappy,Kabir,Female,2013-03-01,12,7,C,30,bappy.kabir6980@school.edu,01581519613,"House 482, Road 183, Khulna",Khulna,Mymensingh Division,Bangladesh,2.9,2023-09-22
S006981,Moumita,Hasan,Male,2005-11-14,19,11,C,31,moumita.hasan6981@school.edu,01449634174,"House 361, Road 101, Mymensingh",Mymensingh,Dhaka Division,Bangladesh,3.81,2019-11-28
S006982,Sakib,Ahmed,Male,2005-11-11,20,6,D,32,sakib.ahmed6982@school.edu,01619410147,"House 61, Road 25, Barishal",Barishal,Chattogram Division,Bangladesh,4.13,2021-01-01
S006983,Rifat,Khan,Male,2010-04-23,15,4,D,33,rifat.khan6983@school.edu,01393658980,"House 454, Road 149, Sylhet",Sylhet,Chattogram Division,Bangladesh,3.32,2019-03-26
S006984,Tasnima,Majumder,Female,2007-05-21,18,1,A,34,tasnima.majumder6984@school.edu,01158488477,"House 296, Road 5, Mymensingh",Mymensingh,Chattogram Division,Bangladesh,4.59,2021-09-26
S006985,Khan,Khanam,Female,2016-10-28,9,11,D,35,khan.khanam6985@school.edu,01181546329,"House 417, Road 172, Barishal",Barishal,Chattogram Division,Bangladesh,4.27,2018-10-25
S006986,Rifat,Biswas,Male,2013-11-09,12,8,B,36,rifat.biswas6986@school.edu,01745974683,"House 398, Road 173, Barishal",Barishal,Mymensingh Division,Bangladesh,2.72,2019-04-18
S006987,Nusrat,Majumder,Male,2006-12-04,18,1,C,37,nusrat.majumder6987@school.edu,01247414189,"House 471, Road 199, Chattogram",Chattogram,Dhaka Division,Bangladesh,3.42,2022-08-16
S006988,Sakib,Khanam,Female,2006-02-18,19,3,A,38,sakib.khanam6988@school.edu,01933596171,"House 406, Road 153, Rangpur",Rangpur,Chattogram Division,Bangladesh,4.35,2017-04-24
S006989,Rifat,Biswas,Female,2013-01-30,12,3,A,39,rifat.biswas6989@school.edu,01040784320,"House 149, Road 16, Mymensingh",Mymensingh,Barishal Division,Bangladesh,2.12,2022-10-24
S006990,Arif,Hasan,Male,2017-11-18,7,1,D,40,arif.hasan6990@school.edu,01785875334,"House 345, Road 125, Mymensingh",Mymensingh,Rangpur Division,Bangladesh,4.57,2024-11-20
S006991,Rafi,Akter,Female,2017-08-25,8,1,B,41,rafi.akter6991@school.edu,01689209730,"House 191, Road 200, Sylhet",Sylhet,Barishal Division,Bangladesh,3.16,2020-02-21
S006992,Moumita,Hossain,Female,2009-07-15,16,6,C,42,moumita.hossain6992@school.edu,01737327474,"House 108, Road 42, Mymensingh",Mymensingh,Mymensingh Division,Bangladesh,2.36,2015-06-10
S006993,Rafi,Haque,Male,2014-03-21,11,9,C,43,rafi.haque6993@school.edu,01002880334,"House 148, Road 41, Rangpur",Rangpur,Khulna Division,Bangladesh,4.31,2016-04-03
S006994,Jannatul,Siddique,Female,2009-03-21,16,1,A,44,jannatul.siddique6994@school.edu,01358363060,"House 471, Road 38, Sylhet",Sylhet,Dhaka Division,Bangladesh,3.09,2023-12-21
S006995,Imran,Islam,Male,2005-09-10,20,7,A,45,imran.islam6995@school.edu,01191360812,"House 46, Road 103, Mymensingh",Mymensingh,Chattogram Division,Bangladesh,3.42,2022-01-28
S006996,Mizan,Mia,Male,2008-08-19,17,6,B,46,mizan.mia6996@school.edu,01055528405,"House 500, Road 63, Sylhet",Sylhet,Dhaka Division,Bangladesh,2.85,2017-02-12
S006997,Tasnima,Mia,Other,2014-10-16,11,4,D,47,tasnima.mia6997@school.edu,01481118030,"House 323, Road 179, Rangpur",Rangpur,Sylhet Division,Bangladesh,2.06,2017-06-13
S006998,Nusrat,Sarkar,Male,2013-07-30,12,4,C,48,nusrat.sarkar6998@school.edu,01682559189,"House 112, Road 192, Rangpur",Rangpur,Chattogram Division,Bangladesh,3.79,2017-01-18
S006999,Raihan,Talukder,Female,2007-07-06,18,5,B,49,raihan.talukder6999@school.edu,01751372101,"House 271, Road 174, Barishal",Barishal,Sylhet Division,Bangladesh,2.97,2023-02-22
S007000,Nabila,Majumder,Female,2011-09-16,14,1,B,50,nabila.majumder7000@school.edu,01908429134,"House 370, Road 112, Khulna",Khulna,Rangpur Division,Bangladesh,3.09,2018-04-21
S007001,Sadia,Majumder,Male,2010-05-31,15,1,A,1,sadia.majumder7001@school.edu,01823733310,"House 378, Road 129, Dhaka",Dhaka,Mymensingh Division,Bangladesh,2.52,2019-01-22
S007002,Tasnima,Talukder,Other,2011-11-19,13,5,D,2,tasnima.talukder7002@school.edu,01323363495,"House 316, Road 155, Khulna",Khulna,Chattogram Division,Bangladesh,2.61,2024-03-27
S007003,Rana,Kabir,Male,2009-01-27,16,11,C,3,rana.kabir7003@school.edu,01869572529,"House 320, Road 39, Sylhet",Sylhet,Rangpur Division,Bangladesh,2.52,2019-04-17
S007004,Nabila,Majumder,Male,2008-05-29,17,2,A,4,nabila.majumder7004@school.edu,01315970882,"House 276, Road 23, Dhaka",Dhaka,Chattogram Division,Bangladesh,3.42,2016-11-14
S007005,Mizan,Mollah,Male,2013-05-10,12,1,B,5,mizan.mollah7005@school.edu,01810856366,"House 272, Road 45, Barishal",Barishal,Dhaka Division,Bangladesh,2.03,2024-04-24
S007006,Raihan,Mollah,Male,2008-06-26,17,2,A,6,raihan.mollah7006@school.edu,01202715074,"House 429, Road 143, Barishal",Barishal,Chattogram Division,Bangladesh,3.56,2017-03-15
S007007,Rifat,Hossain,Female,2009-02-09,16,3,C,7,rifat.hossain7007@school.edu,01739523167,"House 301, Road 21, Mymensingh",Mymensingh,Dhaka Division,Bangladesh,2.51,2024-12-24
S007008,Raihan,Khanam,Male,2014-04-01,11,4,D,8,raihan.khanam7008@school.edu,01521243249,"House 468, Road 157, Chattogram",Chattogram,Sylhet Division,Bangladesh,4.99,2023-02-23
S007009,Sohana,Majumder,Male,2017-09-16,8,9,A,9,sohana.majumder7009@school.edu,01862387850,"House 267, Road 64, Sylhet",Sylhet,Barishal Division,Bangladesh,3.51,2024-11-05
S007010,Rafi,Banu,Male,2013-08-26,12,10,D,10,rafi.banu7010@school.edu,01841660908,"House 38, Road 152, Barishal",Barishal,Sylhet Division,Bangladesh,4.56,2023-05-12
S007011,Moumita,Islam,Female,2008-06-05,17,12,A,11,moumita.islam7011@school.edu,01348391491,"House 144, Road 6, Sylhet",Sylhet,Chattogram Division,Bangladesh,4.47,2023-11-24
S007012,Moumita,Akter,Male,2016-01-04,9,1,C,12,moumita.akter7012@school.edu,01041022961,"House 35, Road 180, Barishal",Barishal,Sylhet Division,Bangladesh,4.3,2020-04-01
S007013,Imran,Biswas,Male,2009-11-19,15,1,D,13,imran.biswas7013@school.edu,01527829851,"House 357, Road 173, Dhaka",Dhaka,Sylhet Division,Bangladesh,4.43,2020-07-23
S007014,Sadia,Mollah,Female,2011-10-30,14,9,A,14,sadia.mollah7014@school.edu,01639359318,"House 383, Road 24, Rangpur",Rangpur,Khulna Division,Bangladesh,2.31,2022-10-28
S007015,Imran,Mia,Female,2015-07-27,10,11,B,15,imran.mia7015@school.edu,01375754228,"House 322, Road 178, Chattogram",Chattogram,Khulna Division,Bangladesh,2.5,2024-08-04
S007016,Rifat,Khanam,Male,2009-09-09,16,10,B,16,rifat.khanam7016@school.edu,01335929979,"House 345, Road 51, Barishal",Barishal,Chattogram Division,Bangladesh,3.45,2018-03-28
S007017,Raihan,Siddique,Female,2005-01-12,20,12,D,17,raihan.siddique7017@school.edu,01604954286,"House 240, Road 131, Sylhet",Sylhet,Dhaka Division,Bangladesh,2.77,2017-06-13
S007018,Rafi,Khan,Male,2010-05-16,15,5,D,18,rafi.khan7018@school.edu,01946095673,"House 104, Road 94, Comilla",Comilla,Chattogram Division,Bangladesh,4.09,2022-01-26
S007019,Fatima,Khan,Male,2010-06-04,15,11,B,19,fatima.khan7019@school.edu,01164094087,"House 143, Road 154, Sylhet",Sylhet,Mymensingh Division,Bangladesh,3.54,2022-05-31
S007020,Tasnima,Mollah,Male,2009-09-16,16,5,C,20,tasnima.mollah7020@school.edu,01641511437,"House 89, Road 15, Sylhet",Sylhet,Khulna Division,Bangladesh,3.32,2022-04-03
S007021,Fatima,Chowdhury,Female,2011-04-06,14,8,D,21,fatima.chowdhury7021@school.edu,01571657872,"House 262, Road 170, Barishal",Barishal,Chattogram Division,Bangladesh,3.91,2022-11-14
S007022,Sohana,Siddique,Male,2005-06-05,20,1,D,22,sohana.siddique7022@school.edu,01117027314,"House 363, Road 46, Mymensingh",Mymensingh,Khulna Division,Bangladesh,3.32,2018-06-25
S007023,Tasnima,Majumder,Male,2012-08-30,13,12,B,23,tasnima.majumder7023@school.edu,01979461921,"House 492, Road 52, Barishal",Barishal,Dhaka Division,Bangladesh,3.39,2024-04-15
S007024,Rafi,Chowdhury,Male,2008-03-04,17,12,C,24,rafi.chowdhury7024@school.edu,01107508604,"House 262, Road 177, Rangpur",Rangpur,Mymensingh Division,Bangladesh,3.67,2022-03-09
S007025,Khan,Islam,Other,2008-11-02,17,4,A,25,khan.islam7025@school.edu,01858124834,"House 191, Road 178, Sylhet",Sylhet,Sylhet Division,Bangladesh,4.48,2017-03-21
S007026,Rafi,Mollah,Female,2014-02-15,11,1,C,26,rafi.mollah7026@school.edu,01058449585,"House 345, Road 21, Sylhet",Sylhet,Sylhet Division,Bangladesh,3.8,2024-10-26
S007027,Tasnima,Mia,Female,2005-05-04,20,5,D,27,tasnima.mia7027@school.edu,01164666630,"House 379, Road 42, Chattogram",Chattogram,Dhaka Division,Bangladesh,3.16,2017-03-12
S007028,Tasnima,Rahman,Male,2010-09-01,15,7,B,28,tasnima.rahman7028@school.edu,01885457014,"House 163, Road 70, Khulna",Khulna,Rangpur Division,Bangladesh,3.04,2022-03-13
S007029,Tuhin,Khan,Female,2010-06-01,15,1,A,29,tuhin.khan7029@school.edu,01355559757,"House 233, Road 39, Mymensingh",Mymensingh,Sylhet Division,Bangladesh,4.6,2018-05-01
